g, c, u0
16.68,1.12, 1.662887
16.68,1.13, 1.613568
16.68,1.14, 1.568315
16.68,1.15, 1.526726
16.68,1.16, 1.488402
16.68,1.17, 1.452734
16.68,1.18, 1.418290
16.68,1.19, 1.383714
16.68,1.20, 1.348780
16.68,1.21, 1.313865
16.68,1.22, 1.280624
16.68,1.23, 1.250690
16.68,1.24, 1.224306
16.68,1.25, 1.201302
16.68,1.26, 1.181221
16.68,1.27, 1.163509
16.68,1.28, 1.147492
16.68,1.29, 1.132576
16.68,1.30, 1.118603
16.68,1.31, 1.105536
16.68,1.32, 1.093375
16.68,1.33, 1.082148
16.68,1.34, 1.071945
16.68,1.35, 1.062864
16.68,1.36, 1.054989
16.68,1.37, 1.048323
16.68,1.38, 1.042585
16.68,1.39, 1.037484
16.68,1.40, 1.032991
16.68,1.41, 1.029128
16.68,1.42, 1.025872
16.68,1.43, 1.023209
16.68,1.44, 1.021208
16.68,1.45, 1.019895
16.68,1.46, 1.019045
16.68,1.47, 1.018440
16.68,1.48, 1.018168
16.68,1.49, 1.018353
16.68,1.50, 1.018965
16.68,1.51, 1.019949
16.68,1.52, 1.021327
16.68,1.53, 1.023139
16.68,1.54, 1.025424
16.68,1.55, 1.028222
16.68,1.56, 1.031573
16.68,1.57, 1.035525
16.68,1.58, 1.040165
16.68,1.59, 1.045588
16.68,1.60, 1.051889
16.68,1.61, 1.059119
16.68,1.62, 1.067155
16.68,1.63, 1.075826
16.68,1.64, 1.084965
16.68,1.65, 1.094417
16.68,1.66, 1.104089
16.68,1.67, 1.113905
16.68,1.68, 1.123787
16.68,1.69, 1.133671
16.68,1.70, 1.143544
16.68,1.71, 1.153406
16.68,1.72, 1.163257
16.68,1.73, 1.173099
16.68,1.74, 1.182931
16.68,1.75, 1.192754
16.68,1.76, 1.202567
16.68,1.77, 1.212373
16.68,1.78, 1.222170
16.68,1.79, 1.231959
16.68,1.80, 1.241741
16.68,1.81, 1.251515
16.68,1.82, 1.261283
16.68,1.83, 1.271044
16.68,1.84, 1.280800
16.68,1.85, 1.290550
16.68,1.86, 1.300294
16.68,1.87, 1.310033
16.68,1.88, 1.319768
16.68,1.89, 1.329498
16.68,1.90, 1.339225
16.68,1.91, 1.348948
16.68,1.92, 1.358668
16.68,1.93, 1.368384
16.68,1.94, 1.378099
16.68,1.95, 1.387811
16.68,1.96, 1.397521
16.68,1.97, 1.407231
16.68,1.98, 1.416938
16.68,1.99, 1.426646
16.68,2.00, 1.436353
16.70,1.00, 2.316843
16.70,1.01, 2.262833
16.70,1.02, 2.208724
16.70,1.03, 2.154413
16.70,1.04, 2.099801
16.70,1.05, 2.044773
16.70,1.06, 1.989163
16.70,1.07, 1.932787
16.70,1.08, 1.875465
16.70,1.09, 1.817280
16.70,1.10, 1.759377
16.70,1.11, 1.703166
16.70,1.12, 1.650057
16.70,1.13, 1.601163
16.70,1.14, 1.556410
16.70,1.15, 1.515427
16.70,1.16, 1.477843
16.70,1.17, 1.443066
16.70,1.18, 1.409619
16.70,1.19, 1.376081
16.70,1.20, 1.342133
16.70,1.21, 1.308075
16.70,1.22, 1.275588
16.70,1.23, 1.246339
16.70,1.24, 1.220560
16.70,1.25, 1.198064
16.70,1.26, 1.178407
16.70,1.27, 1.161046
16.70,1.28, 1.145291
16.70,1.29, 1.130543
16.70,1.30, 1.116706
16.70,1.31, 1.103806
16.70,1.32, 1.091834
16.70,1.33, 1.080794
16.70,1.34, 1.070771
16.70,1.35, 1.061865
16.70,1.36, 1.054170
16.70,1.37, 1.047700
16.70,1.38, 1.042168
16.70,1.39, 1.037275
16.70,1.40, 1.032983
16.70,1.41, 1.029299
16.70,1.42, 1.026149
16.70,1.43, 1.023481
16.70,1.44, 1.021407
16.70,1.45, 1.020013
16.70,1.46, 1.019132
16.70,1.47, 1.018575
16.70,1.48, 1.018352
16.70,1.49, 1.018506
16.70,1.50, 1.019034
16.70,1.51, 1.019928
16.70,1.52, 1.021222
16.70,1.53, 1.022959
16.70,1.54, 1.025181
16.70,1.55, 1.027932
16.70,1.56, 1.031254
16.70,1.57, 1.035193
16.70,1.58, 1.039806
16.70,1.59, 1.045154
16.70,1.60, 1.051297
16.70,1.61, 1.058263
16.70,1.62, 1.065953
16.70,1.63, 1.074236
16.70,1.64, 1.082980
16.70,1.65, 1.092060
16.70,1.66, 1.101388
16.70,1.67, 1.110879
16.70,1.68, 1.120451
16.70,1.69, 1.130036
16.70,1.70, 1.139619
16.70,1.71, 1.149201
16.70,1.72, 1.158782
16.70,1.73, 1.168361
16.70,1.74, 1.177939
16.70,1.75, 1.187515
16.70,1.76, 1.197091
16.70,1.77, 1.206665
16.70,1.78, 1.216238
16.70,1.79, 1.225811
16.70,1.80, 1.235382
16.70,1.81, 1.244952
16.70,1.82, 1.254521
16.70,1.83, 1.264090
16.70,1.84, 1.273658
16.70,1.85, 1.283225
16.70,1.86, 1.292791
16.70,1.87, 1.302357
16.70,1.88, 1.311922
16.70,1.89, 1.321486
16.70,1.90, 1.331050
16.70,1.91, 1.340614
16.70,1.92, 1.350177
16.70,1.93, 1.359740
16.70,1.94, 1.369302
16.70,1.95, 1.378864
16.70,1.96, 1.388426
16.70,1.97, 1.397987
16.70,1.98, 1.407549
16.70,1.99, 1.417110
16.70,2.00, 1.426672
16.72,1.00, 2.299315
16.72,1.01, 2.245029
16.72,1.02, 2.190726
16.72,1.03, 2.136384
16.72,1.04, 2.081986
16.72,1.05, 2.027467
16.72,1.06, 1.972575
16.72,1.07, 1.917015
16.72,1.08, 1.860488
16.72,1.09, 1.802989
16.72,1.10, 1.745674
16.72,1.11, 1.689990
16.72,1.12, 1.637385
16.72,1.13, 1.589006
16.72,1.14, 1.544810
16.72,1.15, 1.504453
16.72,1.16, 1.467591
16.72,1.17, 1.433651
16.72,1.18, 1.401129
16.72,1.19, 1.368559
16.72,1.20, 1.335535
16.72,1.21, 1.302288
16.72,1.22, 1.270521
16.72,1.23, 1.241939
16.72,1.24, 1.216768
16.72,1.25, 1.194802
16.72,1.26, 1.175594
16.72,1.27, 1.158595
16.72,1.28, 1.143102
16.72,1.29, 1.128515
16.72,1.30, 1.114803
16.72,1.31, 1.102056
16.72,1.32, 1.090272
16.72,1.33, 1.079443
16.72,1.34, 1.069627
16.72,1.35, 1.060905
16.72,1.36, 1.053377
16.72,1.37, 1.047073
16.72,1.38, 1.041720
16.72,1.39, 1.037029
16.72,1.40, 1.032949
16.72,1.41, 1.029462
16.72,1.42, 1.026437
16.72,1.43, 1.023777
16.72,1.44, 1.021634
16.72,1.45, 1.020159
16.72,1.46, 1.019239
16.72,1.47, 1.018721
16.72,1.48, 1.018542
16.72,1.49, 1.018674
16.72,1.50, 1.019133
16.72,1.51, 1.019951
16.72,1.52, 1.021171
16.72,1.53, 1.022838
16.72,1.54, 1.024999
16.72,1.55, 1.027698
16.72,1.56, 1.030981
16.72,1.57, 1.034891
16.72,1.58, 1.039461
16.72,1.59, 1.044722
16.72,1.60, 1.050704
16.72,1.61, 1.057417
16.72,1.62, 1.064783
16.72,1.63, 1.072705
16.72,1.64, 1.081083
16.72,1.65, 1.089822
16.72,1.66, 1.098830
16.72,1.67, 1.108020
16.72,1.68, 1.117303
16.72,1.69, 1.126607
16.72,1.70, 1.135915
16.72,1.71, 1.145228
16.72,1.72, 1.154545
16.72,1.73, 1.163867
16.72,1.74, 1.173193
16.72,1.75, 1.182524
16.72,1.76, 1.191858
16.72,1.77, 1.201196
16.72,1.78, 1.210538
16.72,1.79, 1.219883
16.72,1.80, 1.229232
16.72,1.81, 1.238584
16.72,1.82, 1.247939
16.72,1.83, 1.257296
16.72,1.84, 1.266657
16.72,1.85, 1.276020
16.72,1.86, 1.285385
16.72,1.87, 1.294753
16.72,1.88, 1.304122
16.72,1.89, 1.313494
16.72,1.90, 1.322867
16.72,1.91, 1.332242
16.72,1.92, 1.341618
16.72,1.93, 1.350996
16.72,1.94, 1.360374
16.72,1.95, 1.369754
16.72,1.96, 1.379134
16.72,1.97, 1.388515
16.72,1.98, 1.397897
16.72,1.99, 1.407279
16.72,2.00, 1.416660
16.74,1.00, 2.281990
16.74,1.01, 2.227687
16.74,1.02, 2.173399
16.74,1.03, 2.119141
16.74,1.04, 2.064927
16.74,1.05, 2.010716
16.74,1.06, 1.956246
16.74,1.07, 1.901198
16.74,1.08, 1.845255
16.74,1.09, 1.788388
16.74,1.10, 1.731735
16.74,1.11, 1.676726
16.74,1.12, 1.624788
16.74,1.13, 1.577060
16.74,1.14, 1.533513
16.74,1.15, 1.493827
16.74,1.16, 1.457685
16.74,1.17, 1.424528
16.74,1.18, 1.392851
16.74,1.19, 1.361164
16.74,1.20, 1.328988
16.74,1.21, 1.296491
16.74,1.22, 1.265398
16.74,1.23, 1.237452
16.74,1.24, 1.212876
16.74,1.25, 1.191454
16.74,1.26, 1.172717
16.74,1.27, 1.156096
16.74,1.28, 1.140878
16.74,1.29, 1.126467
16.74,1.30, 1.112891
16.74,1.31, 1.100299
16.74,1.32, 1.088709
16.74,1.33, 1.078110
16.74,1.34, 1.068524
16.74,1.35, 1.059993
16.74,1.36, 1.052619
16.74,1.37, 1.046449
16.74,1.38, 1.041242
16.74,1.39, 1.036738
16.74,1.40, 1.032873
16.74,1.41, 1.029596
16.74,1.42, 1.026713
16.74,1.43, 1.024079
16.74,1.44, 1.021883
16.74,1.45, 1.020334
16.74,1.46, 1.019374
16.74,1.47, 1.018879
16.74,1.48, 1.018734
16.74,1.49, 1.018851
16.74,1.50, 1.019259
16.74,1.51, 1.020016
16.74,1.52, 1.021170
16.74,1.53, 1.022772
16.74,1.54, 1.024869
16.74,1.55, 1.027510
16.74,1.56, 1.030743
16.74,1.57, 1.034610
16.74,1.58, 1.039125
16.74,1.59, 1.044297
16.74,1.60, 1.050132
16.74,1.61, 1.056625
16.74,1.62, 1.063716
16.74,1.63, 1.071333
16.74,1.64, 1.079402
16.74,1.65, 1.087847
16.74,1.66, 1.096577
16.74,1.67, 1.105501
16.74,1.68, 1.114524
16.74,1.69, 1.123571
16.74,1.70, 1.132624
16.74,1.71, 1.141684
16.74,1.72, 1.150751
16.74,1.73, 1.159824
16.74,1.74, 1.168903
16.74,1.75, 1.177987
16.74,1.76, 1.187078
16.74,1.77, 1.196174
16.74,1.78, 1.205275
16.74,1.79, 1.214381
16.74,1.80, 1.223491
16.74,1.81, 1.232606
16.74,1.82, 1.241726
16.74,1.83, 1.250849
16.74,1.84, 1.259976
16.74,1.85, 1.269107
16.74,1.86, 1.278241
16.74,1.87, 1.287379
16.74,1.88, 1.296519
16.74,1.89, 1.305662
16.74,1.90, 1.314808
16.74,1.91, 1.323955
16.74,1.92, 1.333105
16.74,1.93, 1.342257
16.74,1.94, 1.351410
16.74,1.95, 1.360564
16.74,1.96, 1.369720
16.74,1.97, 1.378876
16.74,1.98, 1.388034
16.74,1.99, 1.397191
16.74,2.00, 1.406349
16.76,1.00, 2.264878
16.76,1.01, 2.210873
16.76,1.02, 2.156861
16.76,1.03, 2.102831
16.76,1.04, 2.048776
16.76,1.05, 1.994650
16.76,1.06, 1.940257
16.76,1.07, 1.885367
16.76,1.08, 1.829747
16.76,1.09, 1.773429
16.76,1.10, 1.717499
16.76,1.11, 1.663310
16.76,1.12, 1.612212
16.76,1.13, 1.565280
16.76,1.14, 1.522490
16.76,1.15, 1.483541
16.76,1.16, 1.448133
16.76,1.17, 1.415727
16.76,1.18, 1.384827
16.76,1.19, 1.353941
16.76,1.20, 1.322532
16.76,1.21, 1.290714
16.76,1.22, 1.260236
16.76,1.23, 1.232875
16.76,1.24, 1.208864
16.76,1.25, 1.187982
16.76,1.26, 1.169727
16.76,1.27, 1.153500
16.76,1.28, 1.138579
16.76,1.29, 1.124377
16.76,1.30, 1.110966
16.76,1.31, 1.098546
16.76,1.32, 1.087158
16.76,1.33, 1.076803
16.76,1.34, 1.067459
16.76,1.35, 1.059126
16.76,1.36, 1.051898
16.76,1.37, 1.045834
16.76,1.38, 1.040741
16.76,1.39, 1.036402
16.76,1.40, 1.032743
16.76,1.41, 1.029677
16.76,1.42, 1.026948
16.76,1.43, 1.024360
16.76,1.44, 1.022134
16.76,1.45, 1.020530
16.76,1.46, 1.019533
16.76,1.47, 1.019048
16.76,1.48, 1.018921
16.76,1.49, 1.019026
16.76,1.50, 1.019397
16.76,1.51, 1.020102
16.76,1.52, 1.021196
16.76,1.53, 1.022733
16.76,1.54, 1.024764
16.76,1.55, 1.027340
16.76,1.56, 1.030514
16.76,1.57, 1.034327
16.76,1.58, 1.038782
16.76,1.59, 1.043870
16.76,1.60, 1.049583
16.76,1.61, 1.055906
16.76,1.62, 1.062789
16.76,1.63, 1.070173
16.76,1.64, 1.078002
16.76,1.65, 1.086211
16.76,1.66, 1.094711
16.76,1.67, 1.103406
16.76,1.68, 1.112202
16.76,1.69, 1.121017
16.76,1.70, 1.129837
16.76,1.71, 1.138662
16.76,1.72, 1.147490
16.76,1.73, 1.156322
16.76,1.74, 1.165158
16.76,1.75, 1.173998
16.76,1.76, 1.182841
16.76,1.77, 1.191688
16.76,1.78, 1.200537
16.76,1.79, 1.209390
16.76,1.80, 1.218246
16.76,1.81, 1.227105
16.76,1.82, 1.235966
16.76,1.83, 1.244829
16.76,1.84, 1.253696
16.76,1.85, 1.262564
16.76,1.86, 1.271434
16.76,1.87, 1.280307
16.76,1.88, 1.289181
16.76,1.89, 1.298057
16.76,1.90, 1.306934
16.76,1.91, 1.315813
16.76,1.92, 1.324693
16.76,1.93, 1.333575
16.76,1.94, 1.342457
16.76,1.95, 1.351340
16.76,1.96, 1.360224
16.76,1.97, 1.369108
16.76,1.98, 1.377993
16.76,1.99, 1.386878
16.76,2.00, 1.395763
16.78,1.00, 2.247972
16.78,1.01, 2.194569
16.78,1.02, 2.141083
16.78,1.03, 2.087429
16.78,1.04, 2.033524
16.78,1.05, 1.979289
16.78,1.06, 1.924671
16.78,1.07, 1.869620
16.78,1.08, 1.814087
16.78,1.09, 1.758233
16.78,1.10, 1.703070
16.78,1.11, 1.649819
16.78,1.12, 1.599702
16.78,1.13, 1.553688
16.78,1.14, 1.511745
16.78,1.15, 1.473587
16.78,1.16, 1.438929
16.78,1.17, 1.407249
16.78,1.18, 1.377075
16.78,1.19, 1.346922
16.78,1.20, 1.316207
16.78,1.21, 1.284995
16.78,1.22, 1.255062
16.78,1.23, 1.228221
16.78,1.24, 1.204728
16.78,1.25, 1.184369
16.78,1.26, 1.166601
16.78,1.27, 1.150780
16.78,1.28, 1.136181
16.78,1.29, 1.122229
16.78,1.30, 1.109023
16.78,1.31, 1.096796
16.78,1.32, 1.085622
16.78,1.33, 1.075516
16.78,1.34, 1.066423
16.78,1.35, 1.058295
16.78,1.36, 1.051211
16.78,1.37, 1.045231
16.78,1.38, 1.040223
16.78,1.39, 1.036027
16.78,1.40, 1.032555
16.78,1.41, 1.029690
16.78,1.42, 1.027115
16.78,1.43, 1.024591
16.78,1.44, 1.022363
16.78,1.45, 1.020730
16.78,1.46, 1.019708
16.78,1.47, 1.019220
16.78,1.48, 1.019097
16.78,1.49, 1.019187
16.78,1.50, 1.019524
16.78,1.51, 1.020180
16.78,1.52, 1.021215
16.78,1.53, 1.022685
16.78,1.54, 1.024646
16.78,1.55, 1.027152
16.78,1.56, 1.030261
16.78,1.57, 1.034016
16.78,1.58, 1.038412
16.78,1.59, 1.043430
16.78,1.60, 1.049054
16.78,1.61, 1.055260
16.78,1.62, 1.062002
16.78,1.63, 1.069226
16.78,1.64, 1.076880
16.78,1.65, 1.084905
16.78,1.66, 1.093213
16.78,1.67, 1.101708
16.78,1.68, 1.110296
16.78,1.69, 1.118898
16.78,1.70, 1.127499
16.78,1.71, 1.136097
16.78,1.72, 1.144694
16.78,1.73, 1.153288
16.78,1.74, 1.161882
16.78,1.75, 1.170473
16.78,1.76, 1.179063
16.78,1.77, 1.187652
16.78,1.78, 1.196239
16.78,1.79, 1.204825
16.78,1.80, 1.213409
16.78,1.81, 1.221992
16.78,1.82, 1.230574
16.78,1.83, 1.239155
16.78,1.84, 1.247735
16.78,1.85, 1.256314
16.78,1.86, 1.264892
16.78,1.87, 1.273469
16.78,1.88, 1.282046
16.78,1.89, 1.290621
16.78,1.90, 1.299196
16.78,1.91, 1.307770
16.78,1.92, 1.316344
16.78,1.93, 1.324917
16.78,1.94, 1.333490
16.78,1.95, 1.342063
16.78,1.96, 1.350635
16.78,1.97, 1.359207
16.78,1.98, 1.367779
16.78,1.99, 1.376350
16.78,2.00, 1.384921
16.80,1.00, 2.231253
16.80,1.01, 2.178665
16.80,1.02, 2.125885
16.80,1.03, 2.072718
16.80,1.04, 2.018972
16.80,1.05, 1.964518
16.80,1.06, 1.909491
16.80,1.07, 1.854087
16.80,1.08, 1.798504
16.80,1.09, 1.743084
16.80,1.10, 1.688737
16.80,1.11, 1.636517
16.80,1.12, 1.587477
16.80,1.13, 1.542450
16.80,1.14, 1.501389
16.80,1.15, 1.464029
16.80,1.16, 1.430103
16.80,1.17, 1.399109
16.80,1.18, 1.369608
16.80,1.19, 1.340133
16.80,1.20, 1.310049
16.80,1.21, 1.279375
16.80,1.22, 1.249912
16.80,1.23, 1.223519
16.80,1.24, 1.200488
16.80,1.25, 1.180624
16.80,1.26, 1.163337
16.80,1.27, 1.147930
16.80,1.28, 1.133679
16.80,1.29, 1.120017
16.80,1.30, 1.107058
16.80,1.31, 1.095051
16.80,1.32, 1.084100
16.80,1.33, 1.074246
16.80,1.34, 1.065404
16.80,1.35, 1.057492
16.80,1.36, 1.050557
16.80,1.37, 1.044649
16.80,1.38, 1.039702
16.80,1.39, 1.035623
16.80,1.40, 1.032313
16.80,1.41, 1.029623
16.80,1.42, 1.027194
16.80,1.43, 1.024749
16.80,1.44, 1.022548
16.80,1.45, 1.020913
16.80,1.46, 1.019880
16.80,1.47, 1.019384
16.80,1.48, 1.019250
16.80,1.49, 1.019320
16.80,1.50, 1.019623
16.80,1.51, 1.020229
16.80,1.52, 1.021202
16.80,1.53, 1.022602
16.80,1.54, 1.024489
16.80,1.55, 1.026923
16.80,1.56, 1.029964
16.80,1.57, 1.033659
16.80,1.58, 1.037998
16.80,1.59, 1.042960
16.80,1.60, 1.048520
16.80,1.61, 1.054651
16.80,1.62, 1.061302
16.80,1.63, 1.068416
16.80,1.64, 1.075937
16.80,1.65, 1.083803
16.80,1.66, 1.091929
16.80,1.67, 1.100226
16.80,1.68, 1.108603
16.80,1.69, 1.116986
16.80,1.70, 1.125359
16.80,1.71, 1.133725
16.80,1.72, 1.142082
16.80,1.73, 1.150430
16.80,1.74, 1.158771
16.80,1.75, 1.167105
16.80,1.76, 1.175431
16.80,1.77, 1.183750
16.80,1.78, 1.192063
16.80,1.79, 1.200369
16.80,1.80, 1.208669
16.80,1.81, 1.216963
16.80,1.82, 1.225252
16.80,1.83, 1.233536
16.80,1.84, 1.241815
16.80,1.85, 1.250089
16.80,1.86, 1.258358
16.80,1.87, 1.266624
16.80,1.88, 1.274886
16.80,1.89, 1.283145
16.80,1.90, 1.291400
16.80,1.91, 1.299652
16.80,1.92, 1.307902
16.80,1.93, 1.316150
16.80,1.94, 1.324395
16.80,1.95, 1.332639
16.80,1.96, 1.340881
16.80,1.97, 1.349122
16.80,1.98, 1.357363
16.80,1.99, 1.365602
16.80,2.00, 1.373841
16.82,1.00, 2.214696
16.82,1.01, 2.162987
16.82,1.02, 2.110966
16.82,1.03, 2.058319
16.82,1.04, 2.004736
16.82,1.05, 1.950033
16.82,1.06, 1.894552
16.82,1.07, 1.838761
16.82,1.08, 1.783133
16.82,1.09, 1.728201
16.82,1.10, 1.674759
16.82,1.11, 1.623664
16.82,1.12, 1.575772
16.82,1.13, 1.531759
16.82,1.14, 1.491569
16.82,1.15, 1.454966
16.82,1.16, 1.421712
16.82,1.17, 1.391339
16.82,1.18, 1.362446
16.82,1.19, 1.333591
16.82,1.20, 1.304083
16.82,1.21, 1.273884
16.82,1.22, 1.244824
16.82,1.23, 1.218810
16.82,1.24, 1.196186
16.82,1.25, 1.176785
16.82,1.26, 1.159967
16.82,1.27, 1.144976
16.82,1.28, 1.131091
16.82,1.29, 1.117758
16.82,1.30, 1.105086
16.82,1.31, 1.093323
16.82,1.32, 1.082604
16.82,1.33, 1.072997
16.82,1.34, 1.064404
16.82,1.35, 1.056715
16.82,1.36, 1.049936
16.82,1.37, 1.044098
16.82,1.38, 1.039198
16.82,1.39, 1.035208
16.82,1.40, 1.032028
16.82,1.41, 1.029481
16.82,1.42, 1.027180
16.82,1.43, 1.024825
16.82,1.44, 1.022675
16.82,1.45, 1.021061
16.82,1.46, 1.020028
16.82,1.47, 1.019522
16.82,1.48, 1.019371
16.82,1.49, 1.019416
16.82,1.50, 1.019681
16.82,1.51, 1.020236
16.82,1.52, 1.021146
16.82,1.53, 1.022475
16.82,1.54, 1.024287
16.82,1.55, 1.026646
16.82,1.56, 1.029616
16.82,1.57, 1.033246
16.82,1.58, 1.037527
16.82,1.59, 1.042434
16.82,1.60, 1.047943
16.82,1.61, 1.054021
16.82,1.62, 1.060609
16.82,1.63, 1.067639
16.82,1.64, 1.075044
16.82,1.65, 1.082753
16.82,1.66, 1.090690
16.82,1.67, 1.098773
16.82,1.68, 1.106920
16.82,1.69, 1.115066
16.82,1.70, 1.123196
16.82,1.71, 1.131313
16.82,1.72, 1.139415
16.82,1.73, 1.147503
16.82,1.74, 1.155579
16.82,1.75, 1.163641
16.82,1.76, 1.171692
16.82,1.77, 1.179731
16.82,1.78, 1.187759
16.82,1.79, 1.195777
16.82,1.80, 1.203784
16.82,1.81, 1.211781
16.82,1.82, 1.219770
16.82,1.83, 1.227749
16.82,1.84, 1.235720
16.82,1.85, 1.243684
16.82,1.86, 1.251640
16.82,1.87, 1.259590
16.82,1.88, 1.267533
16.82,1.89, 1.275470
16.82,1.90, 1.283402
16.82,1.91, 1.291330
16.82,1.92, 1.299253
16.82,1.93, 1.307171
16.82,1.94, 1.315087
16.82,1.95, 1.323000
16.82,1.96, 1.330910
16.82,1.97, 1.338818
16.82,1.98, 1.346726
16.82,1.99, 1.354631
16.82,2.00, 1.362537
16.84,1.00, 2.198276
16.84,1.01, 2.147348
16.84,1.02, 2.096004
16.84,1.03, 2.043827
16.84,1.04, 1.990403
16.84,1.05, 1.935504
16.84,1.06, 1.879666
16.84,1.07, 1.823614
16.84,1.08, 1.768074
16.84,1.09, 1.713758
16.84,1.10, 1.661329
16.84,1.11, 1.611437
16.84,1.12, 1.564734
16.84,1.13, 1.521729
16.84,1.14, 1.482366
16.84,1.15, 1.446449
16.84,1.16, 1.413783
16.84,1.17, 1.383942
16.84,1.18, 1.355577
16.84,1.19, 1.327279
16.84,1.20, 1.298297
16.84,1.21, 1.268532
16.84,1.22, 1.239835
16.84,1.23, 1.214156
16.84,1.24, 1.191897
16.84,1.25, 1.172932
16.84,1.26, 1.156565
16.84,1.27, 1.141985
16.84,1.28, 1.128476
16.84,1.29, 1.115501
16.84,1.30, 1.103149
16.84,1.31, 1.091650
16.84,1.32, 1.081166
16.84,1.33, 1.071794
16.84,1.34, 1.063438
16.84,1.35, 1.055973
16.84,1.36, 1.049360
16.84,1.37, 1.043596
16.84,1.38, 1.038735
16.84,1.39, 1.034811
16.84,1.40, 1.031723
16.84,1.41, 1.029282
16.84,1.42, 1.027086
16.84,1.43, 1.024824
16.84,1.44, 1.022743
16.84,1.45, 1.021162
16.84,1.46, 1.020137
16.84,1.47, 1.019622
16.84,1.48, 1.019450
16.84,1.49, 1.019468
16.84,1.50, 1.019697
16.84,1.51, 1.020202
16.84,1.52, 1.021050
16.84,1.53, 1.022309
16.84,1.54, 1.024045
16.84,1.55, 1.026325
16.84,1.56, 1.029217
16.84,1.57, 1.032773
16.84,1.58, 1.036984
16.84,1.59, 1.041827
16.84,1.60, 1.047278
16.84,1.61, 1.053304
16.84,1.62, 1.059834
16.84,1.63, 1.066783
16.84,1.64, 1.074071
16.84,1.65, 1.081615
16.84,1.66, 1.089347
16.84,1.67, 1.097196
16.84,1.68, 1.105094
16.84,1.69, 1.112983
16.84,1.70, 1.120853
16.84,1.71, 1.128704
16.84,1.72, 1.136537
16.84,1.73, 1.144352
16.84,1.74, 1.152151
16.84,1.75, 1.159933
16.84,1.76, 1.167700
16.84,1.77, 1.175451
16.84,1.78, 1.183188
16.84,1.79, 1.190911
16.84,1.80, 1.198621
16.84,1.81, 1.206319
16.84,1.82, 1.214005
16.84,1.83, 1.221679
16.84,1.84, 1.229343
16.84,1.85, 1.236996
16.84,1.86, 1.244641
16.84,1.87, 1.252276
16.84,1.88, 1.259903
16.84,1.89, 1.267523
16.84,1.90, 1.275136
16.84,1.91, 1.282743
16.84,1.92, 1.290344
16.84,1.93, 1.297940
16.84,1.94, 1.305531
16.84,1.95, 1.313119
16.84,1.96, 1.320704
16.84,1.97, 1.328286
16.84,1.98, 1.335866
16.84,1.99, 1.343445
16.84,2.00, 1.351024
16.86,1.00, 2.181972
16.86,1.01, 2.131606
16.86,1.02, 2.080754
16.86,1.03, 2.028934
16.86,1.04, 1.975659
16.86,1.05, 1.920681
16.86,1.06, 1.864691
16.86,1.07, 1.808617
16.86,1.08, 1.753386
16.86,1.09, 1.699847
16.86,1.10, 1.648529
16.86,1.11, 1.599888
16.86,1.12, 1.554376
16.86,1.13, 1.512344
16.86,1.14, 1.473747
16.86,1.15, 1.438436
16.86,1.16, 1.406265
16.86,1.17, 1.376860
16.86,1.18, 1.348941
16.86,1.19, 1.321144
16.86,1.20, 1.292659
16.86,1.21, 1.263322
16.86,1.22, 1.234988
16.86,1.23, 1.209639
16.86,1.24, 1.187730
16.86,1.25, 1.169175
16.86,1.26, 1.153236
16.86,1.27, 1.139049
16.86,1.28, 1.125914
16.86,1.29, 1.113313
16.86,1.30, 1.101302
16.86,1.31, 1.090080
16.86,1.32, 1.079828
16.86,1.33, 1.070673
16.86,1.34, 1.062535
16.86,1.35, 1.055289
16.86,1.36, 1.048847
16.86,1.37, 1.043165
16.86,1.38, 1.038340
16.86,1.39, 1.034457
16.86,1.40, 1.031423
16.86,1.41, 1.029045
16.86,1.42, 1.026929
16.86,1.43, 1.024758
16.86,1.44, 1.022757
16.86,1.45, 1.021221
16.86,1.46, 1.020208
16.86,1.47, 1.019682
16.86,1.48, 1.019488
16.86,1.49, 1.019478
16.86,1.50, 1.019672
16.86,1.51, 1.020132
16.86,1.52, 1.020923
16.86,1.53, 1.022115
16.86,1.54, 1.023775
16.86,1.55, 1.025972
16.86,1.56, 1.028775
16.86,1.57, 1.032236
16.86,1.58, 1.036351
16.86,1.59, 1.041103
16.86,1.60, 1.046472
16.86,1.61, 1.052426
16.86,1.62, 1.058878
16.86,1.63, 1.065730
16.86,1.64, 1.072882
16.86,1.65, 1.080241
16.86,1.66, 1.087746
16.86,1.67, 1.095339
16.86,1.68, 1.102965
16.86,1.69, 1.110578
16.86,1.70, 1.118170
16.86,1.71, 1.125740
16.86,1.72, 1.133291
16.86,1.73, 1.140822
16.86,1.74, 1.148334
16.86,1.75, 1.155828
16.86,1.76, 1.163305
16.86,1.77, 1.170764
16.86,1.78, 1.178208
16.86,1.79, 1.185637
16.86,1.80, 1.193050
16.86,1.81, 1.200450
16.86,1.82, 1.207837
16.86,1.83, 1.215211
16.86,1.84, 1.222573
16.86,1.85, 1.229924
16.86,1.86, 1.237264
16.86,1.87, 1.244595
16.86,1.88, 1.251917
16.86,1.89, 1.259230
16.86,1.90, 1.266536
16.86,1.91, 1.273834
16.86,1.92, 1.281127
16.86,1.93, 1.288414
16.86,1.94, 1.295696
16.86,1.95, 1.302973
16.86,1.96, 1.310248
16.86,1.97, 1.317519
16.86,1.98, 1.324788
16.86,1.99, 1.332056
16.86,2.00, 1.339324
16.88,1.00, 2.165775
